Category,Category | Sub-Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Period,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Selection,Ship Date,Ship Mode,State,Sub-Category,Type Of Area,Costs,Discount,Profit,Profitable or not?,Quantity,S C P,Sales
Office Supplies,Art,Carlsbad,United States,JM-15655,Jim Mitchum,2021-07-05,CA-2017-115931,0,88220,OFF-AR-10000369,Design Ebony Sketching Pencil,West,2619,Corporate,WEST,2023-05-28,Standard Class,New Mexico,Art,,3.0858,0.0,1.0842,Yes,3,4.17,4.17
Office Supplies,Art,Bellevue,United States,VW-21775,Victoria Wilson,2020-12-08,CA-2015-111507,0,98006,OFF-AR-10001315,Newell 310,West,1555,Corporate,WEST,2023-10-04,Standard Class,Washington,Art,,3.7488,0.0,1.5312,Yes,3,5.28,5.28
Office Supplies,Art,Seattle,United States,EH-13765,Edward Hooks,2022-07-05,CA-2016-135776,1,98103,OFF-AR-10001246,Newell 317,West,4891,Corporate,WEST,2022-08-12,Standard Class,Washington,Art,,6.2622,0.0,2.5578,Yes,3,8.82,8.82
Office Supplies,Art,Seattle,United States,RP-19855,Roy Phan,2022-09-19,CA-2017-134152,1,98103,OFF-AR-10004062,Staples in misc. colors,West,5377,Corporate,WEST,2022-05-29,Standard Class,Washington,Art,,23.58,0.0,7.86,Yes,3,31.44,31.44
Office Supplies,Fasteners,Los Angeles,United States,GG-14650,Greg Guthrie,2021-02-28,CA-2014-106439,0,90049,OFF-FA-10002975,Staples,West,2060,Corporate,WEST,2023-08-06,Standard Class,California,Fasteners,,6.1236,0.0,5.2164,Yes,3,11.34,11.34
Office Supplies,Labels,Los Angeles,United States,AB-10600,Ann Blume,2022-03-02,CA-2015-111234,1,90004,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,West,4217,Corporate,WEST,2022-10-30,Standard Class,California,Labels,,4.8048,0.0,4.4352,Yes,3,9.24,
Office Supplies,Labels,Los Angeles,United States,KN-16390,Katherine Nockton,2020-11-29,CA-2017-164959,0,90004,OFF-LA-10004272,Avery 482,West,1473,Corporate,WEST,2023-10-09,Standard Class,California,Labels,,4.5951,0.0,4.0749,Yes,3,8.67,8.67
Office Supplies,Labels,Seattle,United States,Dl-13600,Dorris liebe,2022-09-06,CA-2014-133424,1,98105,OFF-LA-10002312,Avery 490,West,5285,Corporate,WEST,2022-06-13,Standard Class,Washington,Labels,,22.2,0.0,22.2,Yes,3,44.4,44.4
Office Supplies,Paper,Fresno,United States,LS-17200,Luke Schmidt,2023-10-11,CA-2014-141110,0,93727,OFF-PA-10002586,Xerox 1970,West,8600,Corporate,WEST,2020-11-26,Standard Class,California,Paper,,7.9182,0.0,7.0218,Yes,3,14.94,14.94
Office Supplies,Paper,Los Angeles,United States,AY-10555,Andy Yotov,2022-11-28,CA-2014-102652,1,90049,OFF-PA-10003309,Xerox 211,West,6018,Corporate,WEST,2022-01-13,Standard Class,California,Paper,,10.1088,0.0,9.3312,Yes,3,19.44,19.44
Office Supplies,Paper,San Francisco,United States,LW-16990,Lindsay Williams,2020-11-12,CA-2017-162978,0,94109,OFF-PA-10002250,Things To Do Today Pad,West,1354,Corporate,WEST,2023-10-18,Standard Class,California,Paper,,9.1572,0.0,8.4528,Yes,3,17.61,
Office Supplies,Paper,Albuquerque,United States,DW-13195,David Wiener,2022-04-23,US-2017-103226,1,87105,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,West,4428,Corporate,WEST,2022-10-07,Standard Class,New Mexico,Paper,,14.949,0.0,12.231,Yes,3,27.18,27.18
Office Supplies,Paper,Seattle,United States,DG-13300,Deirdre Greer,2023-07-08,US-2016-106313,0,98105,OFF-PA-10001870,Xerox 202,West,7736,Corporate,WEST,2021-04-28,Standard Class,Washington,Paper,,10.1088,0.0,9.3312,Yes,3,19.44,19.44
Office Supplies,Paper,Seattle,United States,EH-13765,Edward Hooks,2023-04-30,US-2016-119046,0,98115,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,West,7211,Corporate,WEST,2021-08-11,Standard Class,Washington,Paper,,16.2972,0.0,13.8828,Yes,3,30.18,30.18
Office Supplies,Storage,Brentwood,United States,RW-19540,Rick Wilson,2023-08-01,CA-2017-166093,0,94513,OFF-ST-10001496,Standard Rollaway File with Lock,West,7939,Corporate,WEST,2021-03-01,Standard Class,California,Storage,,400.0218,0.0,140.5482,Yes,3,540.57,540.57
Office Supplies,Storage,Los Angeles,United States,KD-16495,Keith Dawkins,2022-11-13,CA-2017-100825,1,90036,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,West,5895,Corporate,WEST,2022-01-29,Standard Class,California,Storage,,75.9012,0.0,23.9688,Yes,3,99.87,
Office Supplies,Storage,San Francisco,United States,BS-11380,Bill Stewart,2022-05-28,CA-2017-116288,1,94122,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,West,4636,Corporate,WEST,2022-09-23,Standard Class,California,Storage,,233.2224,0.0,9.7176,Yes,3,242.94,242.94
Office Supplies,Storage,San Francisco,United States,DB-13120,David Bremer,2020-12-24,CA-2015-130204,0,94122,OFF-ST-10001325,Sterilite Officeware Hinged File Box,West,1738,Corporate,WEST,2023-09-19,Standard Class,California,Storage,,22.9512,0.0,8.4888,Yes,3,31.44,31.44
Office Supplies,Storage,Carlsbad,United States,JM-15655,Jim Mitchum,2021-07-05,CA-2017-115931,0,88220,OFF-ST-10000876,Eldon Simplefile Box Office,West,2621,Corporate,WEST,2023-05-28,Standard Class,New Mexico,Storage,,26.8704,0.0,10.4496,Yes,3,37.32,
Office Supplies,Storage,Seattle,United States,Dl-13600,Dorris liebe,2022-09-06,CA-2014-133424,1,98105,OFF-ST-10002957,Sterilite Show Offs Storage Containers,West,5284,Corporate,WEST,2022-06-14,Standard Class,Washington,Storage,,15.84,0.0,0.0,Yes,3,15.84,15.84
Office Supplies,Supplies,Los Angeles,United States,HG-14965,Henry Goldwyn,2023-06-11,US-2017-160143,0,90004,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,West,7536,Corporate,WEST,2021-06-07,Standard Class,California,Supplies,,21.681,0.0,8.019,Yes,3,29.7,
Office Supplies,Supplies,Los Angeles,United States,RP-19855,Roy Phan,2023-12-17,CA-2015-129546,0,90032,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,West,9454,Corporate,WEST,2020-06-28,Standard Class,California,Supplies,,33.5049,0.0,13.6851,Yes,3,47.19,47.19
Office Supplies,Supplies,San Francisco,United States,LR-17035,Lisa Ryan,2022-11-26,CA-2017-119011,1,94109,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,West,5965,Corporate,WEST,2022-01-20,Standard Class,California,Supplies,,12.054,0.0,5.166,Yes,3,17.22,17.22
Office Supplies,Appliances,Chico,United States,GG-14650,Greg Guthrie,2023-08-05,CA-2017-131807,0,95928,OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",West,7958,Corporate,WEST,2021-02-18,Standard Class,California,Appliances,,11.692,0.0,4.108,Yes,4,15.8,15.8
Office Supplies,Appliances,Los Angeles,United States,SC-20440,Shaun Chance,2022-10-24,CA-2015-103835,1,90032,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,West,5772,Corporate,WEST,2022-03-09,Standard Class,California,Appliances,,822.2652,0.0,335.8548,Yes,4,1158.12,1158.12
Office Supplies,Appliances,San Francisco,United States,BP-11095,Bart Pistole,2022-04-12,CA-2016-156811,1,94122,OFF-AP-10001366,Staple holder,West,4387,Corporate,WEST,2022-10-12,Standard Class,California,Appliances,,32.0616,0.0,11.8584,Yes,4,43.92,43.92
Office Supplies,Appliances,San Jose,United States,KD-16495,Keith Dawkins,2023-05-08,CA-2016-123337,0,95123,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",West,7272,Corporate,WEST,2021-08-01,Standard Class,California,Appliances,,12.9352,0.0,4.5448,Yes,4,17.48,17.48
Office Supplies,Appliances,Las Vegas,United States,AG-10300,Aleksandra Gannaway,2023-04-01,CA-2015-166800,0,89115,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,West,6996,Corporate,WEST,2021-09-27,Standard Class,Nevada,Appliances,,22.6884,0.0,8.3916,Yes,4,31.08,31.08
Office Supplies,Art,San Francisco,United States,GM-14695,Greg Maxwell,2021-11-16,CA-2016-100244,1,94122,OFF-AR-10000940,Newell 343,West,3413,Corporate,WEST,2023-01-17,Standard Class,California,Art,,8.5848,0.0,3.1752,Yes,4,11.76,11.76
Office Supplies,Art,San Francisco,United States,PJ-18835,Patrick Jones,2022-12-07,CA-2017-105130,1,94122,OFF-AR-10003394,Newell 332,West,6147,Corporate,WEST,2022-01-01,Standard Class,California,Art,,8.5848,0.0,3.1752,Yes,4,11.76,11.76
Office Supplies,Envelopes,San Francisco,United States,NB-18655,Nona Balk,2022-12-23,CA-2015-110289,1,94109,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",West,6326,Corporate,WEST,2021-12-17,Standard Class,California,Envelopes,,107.5284,0.0,103.3116,Yes,4,210.84,210.84
Office Supplies,Envelopes,San Francisco,United States,DJ-13510,Don Jones,2022-09-13,CA-2017-137876,1,94110,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",West,5315,Corporate,WEST,2022-06-08,Standard Class,California,Envelopes,,15.5856,0.0,14.9744,Yes,4,30.56,30.56
Office Supplies,Labels,Los Angeles,United States,GB-14530,George Bell,2023-10-08,CA-2015-149566,0,90049,OFF-LA-10000452,Avery 488,West,8549,Corporate,WEST,2020-11-30,Standard Class,California,Labels,,6.552,0.0,6.048,Yes,4,12.6,12.6
Office Supplies,Paper,Los Angeles,United States,SM-20950,Suzanne McNair,2023-10-25,CA-2017-120614,0,90004,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",West,8811,Corporate,WEST,2020-10-20,Standard Class,California,Paper,,19.5104,0.0,18.0096,Yes,4,37.52,37.52
Office Supplies,Paper,Los Angeles,United States,JM-15265,Janet Molinari,2022-11-21,CA-2014-104178,1,90036,OFF-PA-10004983,Xerox 23,West,5946,Corporate,WEST,2022-01-21,Standard Class,California,Paper,,13.4784,0.0,12.4416,Yes,4,25.92,25.92
Office Supplies,Paper,Los Angeles,United States,RS-19420,Ricardo Sperren,2023-02-26,US-2016-159093,0,90036,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",West,6847,Corporate,WEST,2021-10-14,Standard Class,California,Paper,,17.622,0.0,14.418,Yes,4,32.04,32.04
Office Supplies,Paper,Los Angeles,United States,SM-20950,Suzanne McNair,2023-09-28,CA-2016-154067,0,90036,OFF-PA-10002254,Xerox 1883,West,8404,Corporate,WEST,2020-12-15,Standard Class,California,Paper,,56.9808,0.0,48.5392,Yes,4,105.52,
Office Supplies,Paper,Los Angeles,United States,BP-11095,Bart Pistole,2023-08-06,CA-2015-138219,0,90049,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",West,7967,Corporate,WEST,2021-02-08,Standard Class,California,Paper,,16.68,0.0,16.68,Yes,4,33.36,33.36
Office Supplies,Paper,San Diego,United States,JD-16150,Justin Deggeller,2022-11-01,US-2015-163279,1,92037,OFF-PA-10003127,Easy-staple paper,West,5811,Corporate,WEST,2022-02-26,Standard Class,California,Paper,,56.9808,0.0,48.5392,Yes,4,105.52,105.52
Office Supplies,Paper,San Francisco,United States,DM-13345,Denise Monton,2022-09-24,CA-2017-108854,1,94109,OFF-PA-10003022,Standard Line While You Were Out Hardbound Telephone Message Book,West,5408,Corporate,WEST,2022-05-22,Standard Class,California,Paper,,47.4768,0.0,40.4432,Yes,4,87.92,87.92
Office Supplies,Paper,San Francisco,United States,AJ-10795,Anthony Johnson,2022-01-16,CA-2014-110786,1,94110,OFF-PA-10000528,Xerox 1981,West,4039,Corporate,WEST,2022-11-27,Standard Class,California,Paper,,11.616,0.0,9.504,Yes,4,21.12,21.12
Office Supplies,Paper,Caldwell,United States,SH-19975,Sally Hughsby,2022-11-27,US-2014-112991,1,83605,OFF-PA-10000019,Xerox 1931,West,6000,Corporate,WEST,2022-01-15,Standard Class,Idaho,Paper,,13.4784,0.0,12.4416,Yes,4,25.92,25.92
Office Supplies,Paper,Caldwell,United States,SH-19975,Sally Hughsby,2022-11-27,US-2014-112991,1,83605,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",West,6001,Corporate,WEST,2022-01-15,Standard Class,Idaho,Paper,,49.3344,0.0,42.0256,Yes,4,91.36,91.36
Office Supplies,Paper,Seattle,United States,CS-12250,Chris Selesnick,2022-12-25,CA-2017-139080,1,98103,OFF-PA-10004621,Xerox 212,West,6358,Corporate,WEST,2021-12-15,Standard Class,Washington,Paper,,13.4784,0.0,12.4416,Yes,4,25.92,25.92
Office Supplies,Paper,Seattle,United States,HR-14830,Harold Ryan,2020-10-15,CA-2014-127131,0,98103,OFF-PA-10001800,Xerox 220,West,1187,Corporate,WEST,2023-10-30,Standard Class,Washington,Paper,,13.4784,0.0,12.4416,Yes,4,25.92,25.92
Office Supplies,Storage,Anaheim,United States,CA-12310,Christine Abelman,2022-07-05,CA-2017-120936,1,92804,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,West,4901,Corporate,WEST,2022-08-10,Standard Class,California,Storage,,356.1768,0.0,125.1432,Yes,4,481.32,481.32
Office Supplies,Storage,Los Angeles,United States,TH-21235,Tiffany House,2022-03-29,CA-2017-117261,1,90032,OFF-ST-10000419,"Rogers Jumbo File, Granite",West,4297,Corporate,WEST,2022-10-21,Standard Class,California,Storage,,53.7768,0.0,0.5432,Yes,4,54.32,54.32
Office Supplies,Storage,Los Angeles,United States,JM-15265,Janet Molinari,2022-11-21,CA-2014-104178,1,90036,OFF-ST-10004258,Portable Personal File Box,West,5947,Corporate,WEST,2022-01-21,Standard Class,California,Storage,,35.6532,0.0,13.1868,Yes,4,48.84,48.84
Office Supplies,Storage,Los Angeles,United States,GG-14650,Greg Guthrie,2021-02-28,CA-2014-106439,0,90049,OFF-ST-10001963,Tennsco Regal Shelving Units,West,2065,Corporate,WEST,2023-08-04,Standard Class,California,Storage,,393.4708,0.0,12.1692,Yes,4,405.64,405.64
Office Supplies,Storage,Seattle,United States,EH-13765,Edward Hooks,2022-07-05,CA-2016-135776,1,98103,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",West,4897,Corporate,WEST,2022-08-11,Standard Class,Washington,Storage,,1062.024,0.0,55.896,Yes,4,1117.92,1117.92
Office Supplies,Storage,Seattle,United States,SH-19975,Sally Hughsby,2023-11-01,CA-2017-101805,0,98105,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",West,8872,Corporate,WEST,2020-10-14,Standard Class,Washington,Storage,,535.8276,0.0,5.4124,Yes,4,541.24,541.24
Office Supplies,Appliances,Los Angeles,United States,KB-16240,Karen Bern,2023-10-10,CA-2017-162015,0,90049,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,West,8588,Corporate,WEST,2020-11-27,Standard Class,California,Appliances,,124.394,0.0,43.706,Yes,5,168.1,168.1
Office Supplies,Appliances,Torrance,United States,FC-14335,Fred Chung,2023-02-25,CA-2017-107517,0,90503,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",West,6839,Corporate,WEST,2021-10-15,Standard Class,California,Appliances,,1181.304,0.0,459.396,Yes,5,1640.7,1640.7
Office Supplies,Art,Los Angeles,United States,BP-11050,Barry Pond,2023-11-15,CA-2017-143084,0,90008,OFF-AR-10002766,Prang Drawing Pencil Set,West,9014,Corporate,WEST,2020-09-27,Standard Class,California,Art,,10.147,0.0,3.753,Yes,5,13.9,13.9
Office Supplies,Art,Oakland,United States,BB-11545,Brenda Bowman,2022-12-18,CA-2017-102379,1,94601,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,West,6272,Corporate,WEST,2021-12-21,Standard Class,California,Art,,134.925,0.0,44.975,Yes,5,179.9,179.9
Office Supplies,Art,Oxnard,United States,BP-11095,Bart Pistole,2023-05-30,CA-2015-148180,0,93030,OFF-AR-10002067,Newell 334,West,7437,Corporate,WEST,2021-06-27,Standard Class,California,Art,,73.408,0.0,25.792,Yes,5,99.2,99.2
Office Supplies,Art,San Francisco,United States,ME-18010,Michelle Ellison,2021-01-11,CA-2014-116932,0,94122,OFF-AR-10002067,Newell 334,West,1871,Corporate,WEST,2023-09-02,Standard Class,California,Art,,73.408,0.0,25.792,Yes,5,99.2,99.2
Office Supplies,Art,Yucaipa,United States,ON-18715,Odella Nelson,2021-11-02,CA-2015-112014,1,92399,OFF-AR-10003156,50 Colored Long Pencils,West,3348,Corporate,WEST,2023-01-23,Standard Class,California,Art,,37.592,0.0,13.208,Yes,5,50.8,50.8
Office Supplies,Art,Seattle,United States,CM-12715,Craig Molinari,2023-12-28,CA-2014-104563,0,98103,OFF-AR-10000390,Newell Chalk Holder,West,9641,Corporate,WEST,2020-05-09,Standard Class,Washington,Art,,11.151,0.0,9.499,Yes,5,20.65,
Office Supplies,Envelopes,Los Angeles,United States,BP-11050,Barry Pond,2023-11-16,CA-2017-143084,0,90008,OFF-EN-10003072,Peel & Seel Envelopes,West,9015,Corporate,WEST,2020-09-27,Standard Class,California,Envelopes,,10.088,0.0,9.312,Yes,5,19.4,
Office Supplies,Envelopes,Los Angeles,United States,EH-13765,Edward Hooks,2022-12-19,CA-2016-100944,1,90049,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",West,6284,Corporate,WEST,2021-12-21,Standard Class,California,Envelopes,,161.597,0.0,143.303,Yes,5,304.9,304.9
Office Supplies,Envelopes,Roseville,United States,DK-12835,Damala Kotsonis,2023-01-10,CA-2016-160941,1,95661,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,West,6560,Corporate,WEST,2021-11-23,Standard Class,California,Envelopes,,222.547,0.0,197.353,Yes,5,419.9,419.9
Office Supplies,Fasteners,Chico,United States,GG-14650,Greg Guthrie,2023-08-05,CA-2017-131807,0,95928,OFF-FA-10002780,Staples,West,7957,Corporate,WEST,2021-02-18,Standard Class,California,Fasteners,,8.046,0.0,6.854,Yes,5,14.9,14.9
Office Supplies,Fasteners,San Francisco,United States,CY-12745,Craig Yedwab,2023-12-10,CA-2017-130715,0,94110,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",West,9337,Corporate,WEST,2020-07-23,Standard Class,California,Fasteners,,9.129,0.0,8.771,Yes,5,17.9,
Office Supplies,Fasteners,Seattle,United States,AC-10615,Ann Chong,2022-11-28,CA-2017-136007,1,98115,OFF-FA-10002701,Alliance Rubber Bands,West,6027,Corporate,WEST,2022-01-12,Standard Class,Washington,Fasteners,,8.064,0.0,0.336,Yes,5,8.4,8.4
Office Supplies,Labels,Thousand Oaks,United States,DL-13495,Dionis Lloyd,2023-02-22,CA-2017-142643,0,91360,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",West,6836,Corporate,WEST,2021-10-15,Standard Class,California,Labels,,82.431,0.0,70.219,Yes,5,152.65,152.65
Office Supplies,Labels,Carlsbad,United States,JM-15655,Jim Mitchum,2021-07-05,CA-2017-115931,0,88220,OFF-LA-10001404,Avery 517,West,2622,Corporate,WEST,2023-05-27,Standard Class,New Mexico,Labels,,9.7785,0.0,8.6715,Yes,5,18.45,18.45
Office Supplies,Paper,Los Angeles,United States,TH-21235,Tiffany House,2023-12-03,CA-2016-152646,0,90049,OFF-PA-10004451,Xerox 222,West,9216,Corporate,WEST,2020-08-18,Standard Class,California,Paper,,16.848,0.0,15.552,Yes,5,32.4,32.4
Office Supplies,Paper,San Francisco,United States,LW-16990,Lindsay Williams,2021-01-18,CA-2017-101245,0,94109,OFF-PA-10003129,Tops White Computer Printout Paper,West,1935,Corporate,WEST,2023-08-23,Standard Class,California,Paper,,129.6115,0.0,114.9385,Yes,5,244.55,
Office Supplies,Paper,San Francisco,United States,NB-18655,Nona Balk,2022-12-22,CA-2015-110289,1,94109,OFF-PA-10002986,Xerox 1898,West,6325,Corporate,WEST,2021-12-17,Standard Class,California,Paper,,17.368,0.0,16.032,Yes,5,33.4,33.4
Office Supplies,Paper,Seattle,United States,KH-16630,Ken Heidel,2021-09-01,CA-2017-164049,0,98105,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",West,2890,Corporate,WEST,2023-04-17,Standard Class,Washington,Paper,,13.1175,0.0,10.7325,Yes,5,23.85,23.85
Office Supplies,Storage,Los Angeles,United States,GG-14650,Greg Guthrie,2021-02-28,CA-2014-106439,0,90049,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",West,2061,Corporate,WEST,2023-08-05,Standard Class,California,Storage,,59.422,0.0,20.878,Yes,5,80.3,80.3
Office Supplies,Storage,Seattle,United States,CM-12715,Craig Molinari,2023-12-28,CA-2014-104563,0,98103,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",West,9642,Corporate,WEST,2020-05-09,Standard Class,Washington,Storage,,204.9,0.0,0.0,Yes,5,204.9,204.9
Office Supplies,Supplies,Los Angeles,United States,HG-14965,Henry Goldwyn,2020-11-05,CA-2016-145919,0,90032,OFF-SU-10003505,Premier Electric Letter Opener,West,1317,Corporate,WEST,2023-10-19,Standard Class,California,Supplies,,550.335,0.0,28.965,Yes,5,579.3,579.3
Office Supplies,Supplies,San Francisco,United States,NC-18535,Nick Crebassa,2023-12-16,CA-2014-145254,0,94122,OFF-SU-10004664,Acme Softgrip Scissors,West,9423,Corporate,WEST,2020-07-03,Standard Class,California,Supplies,,28.897,0.0,11.803,Yes,5,40.7,40.7
Office Supplies,Supplies,Seattle,United States,KB-16585,Ken Black,2022-05-30,CA-2017-129357,1,98103,OFF-SU-10004498,Martin-Yale Premier Letter Opener,West,4650,Corporate,WEST,2022-09-21,Standard Class,Washington,Supplies,,62.468,0.0,1.932,Yes,5,64.4,64.4
Office Supplies,Paper,Los Angeles,United States,HG-14965,Henry Goldwyn,2020-11-05,CA-2016-145919,0,90032,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",West,1315,Corporate,WEST,2023-10-19,Standard Class,California,Paper,,20.2176,0.0,18.6624,Yes,6,38.88,38.88
Office Supplies,Paper,Pasadena,United States,EA-14035,Erin Ashbrook,2023-09-11,CA-2016-104633,0,91104,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",West,8224,Corporate,WEST,2021-01-01,Standard Class,California,Paper,,102.234,0.0,83.646,Yes,6,185.88,185.88
