Row_ID,Order_Date,Category,City,Country,Customer_ID,Customer_Name,Order_ID,Period,Postal_Code,Product_ID,Product Name,Region,Segment,Selection,Ship_Date,Ship_Mode,State,Sub_Category,Costs,Discount,Profit,Profitable?,Quantity,SCP,Sales
8448,2023-10-02,Furniture,Cranston,United States,AH-10075,Adam Hart,CA-2017-125451,0,2920,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,East,Corporate,EAST,2020-12-10,First Class,Rhode Island,Furnishings,160.117,0.0,50.563,Yes,2,210.68,210.68
8447,2023-10-02,Furniture,Cranston,United States,AH-10075,Adam Hart,CA-2017-125451,0,2920,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",East,Corporate,EAST,2020-12-10,First Class,Rhode Island,Furnishings,20.3,0.0,14.7,Yes,4,35.0,35.0
9013,2023-11-15,Furniture,New York City,United States,EA-14035,Erin Ashbrook,CA-2016-121447,0,10011,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",East,Corporate,EAST,2020-09-27,First Class,New York,Furnishings,69.258,0.0,66.542,Yes,7,135.8,135.8
5733,2022-10-19,Furniture,Milford,United States,DR-12880,Dan Reichenbach,CA-2017-143574,1,6460,FUR-BO-10002598,"Hon Metal Bookcases, Putty",East,Corporate,EAST,2022-03-22,First Class,Connecticut,Bookcases,453.562,0.0,185.258,Yes,9,638.82,638.82
1597,2020-12-11,Furniture,New York City,United States,MY-17380,Maribeth Yedwab,CA-2017-132234,0,10011,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,East,Corporate,EAST,2023-10-01,First Class,New York,Furnishings,372.164,0.0,175.136,Yes,13,547.3,547.3
1921,2021-01-17,Furniture,Watertown,United States,EH-13765,Edward Hooks,US-2017-111423,0,13601,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,East,Corporate,EAST,2023-08-24,First Class,New York,Chairs,364.912,0.1,97.652,Yes,2,462.564,462.564
7800,2023-07-14,Furniture,New York City,United States,HR-14830,Harold Ryan,CA-2017-166184,0,10035,FUR-CH-10003396,Global Deluxe Steno Chair,East,Corporate,EAST,2021-04-14,First Class,New York,Chairs,205.537,0.1,2.309,Yes,3,207.846,543.726
5764,2022-10-23,Furniture,Long Beach,United States,FH-14365,Fred Hopkins,CA-2015-162047,1,11561,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,East,Corporate,EAST,2022-03-14,First Class,New York,Chairs,1239.546,0.1,209.274,Yes,10,1448.82,1448.82
9869,2024-01-13,Furniture,Mason,United States,EA-14035,Erin Ashbrook,CA-2014-114195,0,45040,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",East,Corporate,EAST,2020-03-26,First Class,Ohio,Furnishings,52.387,0.2,16.317,Yes,2,68.704,68.704
6154,2022-12-07,Furniture,Philadelphia,United States,CV-12805,Cynthia Voltz,CA-2017-151484,1,19120,FUR-FU-10001876,"Computer Room Manger, 14""",East,Corporate,EAST,2022-01-01,First Class,Pennsylvania,Furnishings,41.574,0.2,10.394,Yes,2,51.968,51.968
1051,2020-10-01,Furniture,Philadelphia,United States,DG-13300,Deirdre Greer,US-2015-153500,0,19134,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,East,Corporate,EAST,2023-11-14,First Class,Pennsylvania,Furnishings,197.945,0.2,-29.481,No,2,168.464,168.464
6157,2022-12-08,Furniture,Philadelphia,United States,CV-12805,Cynthia Voltz,CA-2017-151484,1,19120,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",East,Corporate,EAST,2022-01-01,First Class,Pennsylvania,Furnishings,32.866,0.2,9.542,Yes,3,42.408,42.408
9071,2023-11-23,Furniture,Philadelphia,United States,KE-16420,Katrina Edelman,CA-2017-147550,0,19134,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,East,Corporate,EAST,2020-09-17,First Class,Pennsylvania,Furnishings,8.656,0.2,2.696,Yes,3,11.352,11.352
9371,2023-12-12,Furniture,Columbus,United States,VP-21760,Victoria Pisteka,CA-2015-111339,0,43229,FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",East,Corporate,EAST,2020-07-16,First Class,Ohio,Furnishings,45.725,0.2,-4.157,No,4,41.568,41.568
2712,2021-07-25,Furniture,Lakewood,United States,CP-12085,Cathy Prescott,CA-2017-132430,0,44107,FUR-FU-10003577,Nu-Dell Leatherette Frames,East,Corporate,EAST,2023-05-14,First Class,Ohio,Furnishings,36.71,0.2,9.178,Yes,4,45.888,91.716
1053,2020-10-01,Furniture,Philadelphia,United States,DG-13300,Deirdre Greer,US-2015-153500,0,19134,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",East,Corporate,EAST,2023-11-13,First Class,Pennsylvania,Furnishings,226.31,0.2,56.578,Yes,9,282.888,91.716
9372,2023-12-12,Furniture,Columbus,United States,VP-21760,Victoria Pisteka,CA-2015-111339,0,43229,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,East,Corporate,EAST,2020-07-16,First Class,Ohio,Chairs,403.117,0.3,-86.059,No,3,317.058,317.058
8449,2023-10-02,Furniture,Cranston,United States,AH-10075,Adam Hart,CA-2017-125451,0,2920,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",East,Corporate,EAST,2020-12-10,First Class,Rhode Island,Tables,765.475,0.3,-127.579,No,3,637.896,637.896
5039,2022-07-26,Furniture,Wilmington,United States,TS-21370,Todd Sumrall,CA-2015-136469,1,19805,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",East,Corporate,EAST,2022-07-17,First Class,Delaware,Tables,236.948,0.3,-37.112,No,4,199.836,199.836
8446,2023-10-02,Furniture,Cranston,United States,AH-10075,Adam Hart,CA-2017-125451,0,2920,FUR-TA-10001039,KI Adjustable-Height Table,East,Corporate,EAST,2020-12-10,First Class,Rhode Island,Tables,254.501,0.3,-13.757,No,4,240.744,240.744
8543,2023-10-08,Furniture,Philadelphia,United States,HR-14830,Harold Ryan,CA-2015-157287,0,19140,FUR-CH-10001270,Harbour Creations Steel Folding Chair,East,Corporate,EAST,2020-12-01,First Class,Pennsylvania,Chairs,422.625,0.3,0.0,Yes,7,422.625,422.625
6475,2023-01-02,Furniture,Philadelphia,United States,BS-11590,Brendan Sweed,CA-2014-149524,1,19140,FUR-BO-10003433,Sauder Cornerstone Collection Library,East,Corporate,EAST,2021-12-04,First Class,Pennsylvania,Bookcases,115.246,0.5,-53.286,No,4,61.96,61.96
4424,2022-04-21,Furniture,Sandy Springs,United States,TB-21355,Todd Boyes,CA-2017-159464,1,30328,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,South,Corporate,SOUTH,2022-10-08,First Class,Georgia,Bookcases,227.205,0.0,75.735,Yes,3,302.94,302.94
6008,2022-11-27,Furniture,Florence,United States,GB-14530,George Bell,CA-2017-129028,1,29501,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",South,Corporate,SOUTH,2022-01-15,First Class,South Carolina,Furnishings,106.198,0.0,21.752,Yes,3,127.95,127.95
3485,2021-11-27,Furniture,Springfield,United States,CC-12610,Corey Catlett,CA-2014-124688,1,22153,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,South,Corporate,SOUTH,2023-01-09,First Class,Virginia,Tables,902.205,0.0,300.735,Yes,3,1202.94,1202.94
7691,2023-07-03,Furniture,Suffolk,United States,RS-19420,Ricardo Sperren,US-2017-128951,0,23434,FUR-TA-10004575,Hon 5100 Series Wood Tables,South,Corporate,SOUTH,2021-05-07,First Class,Virginia,Tables,715.811,0.0,157.129,Yes,3,872.94,872.94
3484,2021-11-27,Furniture,Springfield,United States,CC-12610,Corey Catlett,CA-2014-124688,1,22153,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",South,Corporate,SOUTH,2023-01-09,First Class,Virginia,Furnishings,16.598,0.0,12.522,Yes,4,29.12,29.12
4971,2022-07-16,Furniture,Jacksonville,United States,KL-16555,Kelly Lampkin,US-2016-153815,1,32216,FUR-CH-10000513,High-Back Leather Manager's Chair,South,Corporate,SOUTH,2022-07-25,First Class,Florida,Chairs,236.582,0.2,-28.598,No,2,207.984,207.984
8648,2023-10-14,Furniture,Nashville,United States,RR-19525,Rick Reed,US-2015-131842,0,37211,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",South,Corporate,SOUTH,2020-11-13,First Class,Tennessee,Chairs,86.464,0.2,10.96,Yes,2,97.424,97.424
4973,2022-07-16,Furniture,Jacksonville,United States,KL-16555,Kelly Lampkin,US-2016-153815,1,32216,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",South,Corporate,SOUTH,2022-07-25,First Class,Florida,Furnishings,29.788,0.2,5.78,Yes,2,35.568,35.568
5437,2022-09-25,Furniture,Palm Coast,United States,DM-13525,Don Miller,CA-2014-103317,1,32137,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,South,Corporate,SOUTH,2022-05-19,First Class,Florida,Furnishings,14.152,0.2,5.368,Yes,2,19.52,19.52
7754,2023-07-09,Furniture,Jacksonville,United States,AB-10600,Ann Blume,CA-2015-158323,0,28540,FUR-FU-10001546,Dana Swing-Arm Lamps,South,Corporate,SOUTH,2021-04-24,First Class,North Carolina,Furnishings,16.02,0.2,1.068,Yes,2,17.088,17.088
8282,2023-09-19,Furniture,Jacksonville,United States,MC-17605,Matt Connell,CA-2017-134810,0,28540,FUR-CH-10001270,Harbour Creations Steel Folding Chair,South,Corporate,SOUTH,2020-12-25,First Class,North Carolina,Chairs,181.125,0.2,25.875,Yes,3,207.0,207.0
3121,2021-10-07,Furniture,Lakeland,United States,JE-15610,Jim Epp,CA-2015-121720,0,33801,FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",South,Corporate,SOUTH,2023-03-09,First Class,Florida,Furnishings,41.371,0.2,7.301,Yes,3,48.672,48.672
6166,2022-12-10,Furniture,Lakeland,United States,MC-17605,Matt Connell,CA-2014-103989,1,33801,FUR-FU-10002508,Document Clip Frames,South,Corporate,SOUTH,2021-12-31,First Class,Florida,Furnishings,14.512,0.2,5.504,Yes,3,20.016,20.016
6165,2022-12-10,Furniture,Lakeland,United States,MC-17605,Matt Connell,CA-2014-103989,1,33801,FUR-FU-10003981,Eldon Wave Desk Accessories,South,Corporate,SOUTH,2021-12-31,First Class,Florida,Furnishings,3.619,0.2,1.373,Yes,3,4.992,4.992
5439,2022-09-25,Furniture,Palm Coast,United States,DM-13525,Don Miller,CA-2014-103317,1,32137,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,South,Corporate,SOUTH,2022-05-19,First Class,Florida,Furnishings,197.225,0.2,15.991,Yes,3,213.216,213.216
6731,2023-02-06,Furniture,Smyrna,United States,BV-11245,Benjamin Venier,CA-2015-156734,0,37167,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",South,Corporate,SOUTH,2021-10-23,First Class,Tennessee,Chairs,586.862,0.2,56.274,Yes,4,643.136,643.136
3119,2021-10-07,Furniture,Lakeland,United States,JE-15610,Jim Epp,CA-2015-121720,0,33801,FUR-CH-10003312,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,South,Corporate,SOUTH,2023-03-09,First Class,Florida,Chairs,1306.557,0.2,-182.637,No,5,1123.92,1123.92
8850,2023-10-29,Furniture,Raleigh,United States,FA-14230,Frank Atkinson,CA-2015-140718,0,27604,FUR-FU-10000076,24-Hour Round Wall Clock,South,Corporate,SOUTH,2020-10-16,First Class,North Carolina,Furnishings,113.886,0.2,45.954,Yes,10,159.84,159.84
3799,2021-12-25,Furniture,Greensboro,United States,KL-16555,Kelly Lampkin,CA-2017-147760,1,27405,FUR-TA-10004575,Hon 5100 Series Wood Tables,South,Corporate,SOUTH,2022-12-17,First Class,North Carolina,Tables,715.811,0.4,-192.047,No,3,523.764,523.764
6537,2023-01-08,Furniture,Knoxville,United States,FH-14365,Fred Hopkins,CA-2014-169684,1,37918,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",South,Corporate,SOUTH,2021-11-26,First Class,Tennessee,Tables,476.456,0.4,-147.866,No,3,328.59,328.59
5741,2022-10-19,Furniture,Fairfield,United States,DH-13075,Dave Hallsten,US-2017-147886,1,94533,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,West,Corporate,WEST,2022-03-20,First Class,California,Furnishings,16.418,0.0,10.062,Yes,1,26.48,91.716
2290,2021-04-29,Furniture,Seattle,United States,RS-19420,Ricardo Sperren,CA-2017-115154,0,98115,FUR-TA-10001950,Balt Solid Wood Round Tables,West,Corporate,WEST,2023-07-07,First Class,Washington,Tables,812.612,0.0,80.368,Yes,2,892.98,892.98
9910,2024-01-15,Furniture,Anaheim,United States,KD-16615,Ken Dana,US-2015-129007,0,92804,FUR-FU-10004018,Tensor Computer Mounted Lamp,West,Corporate,WEST,2020-03-02,First Class,California,Furnishings,32.609,0.0,12.061,Yes,3,44.67,44.67
1909,2021-01-15,Furniture,Los Angeles,United States,RW-19540,Rick Wilson,CA-2015-157959,0,90008,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,West,Corporate,WEST,2023-08-26,First Class,California,Furnishings,95.844,0.0,41.076,Yes,4,136.92,136.92
9909,2024-01-15,Furniture,Anaheim,United States,KD-16615,Ken Dana,US-2015-129007,0,92804,FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,West,Corporate,WEST,2020-03-02,First Class,California,Furnishings,182.468,0.0,24.882,Yes,5,207.35,207.35
1867,2021-01-11,Furniture,Henderson,United States,AH-10075,Adam Hart,CA-2017-118857,0,89015,FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",West,Corporate,WEST,2023-09-03,First Class,Nevada,Furnishings,125.728,0.0,70.722,Yes,5,196.45,91.716
6623,2023-01-17,Furniture,San Francisco,United States,VP-21760,Victoria Pisteka,CA-2014-130449,1,94109,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",West,Corporate,WEST,2021-11-11,First Class,California,Furnishings,29.735,0.0,12.145,Yes,6,41.88,41.88
7115,2023-04-16,Furniture,Henderson,United States,LW-16990,Lindsay Williams,US-2016-102239,0,89015,FUR-TA-10003392,Global Adaptabilities Conference Tables,West,Corporate,WEST,2021-09-03,First Class,Nevada,Tables,1365.563,0.0,320.317,Yes,6,1685.88,1685.88
9906,2024-01-15,Furniture,Anaheim,United States,KD-16615,Ken Dana,US-2015-129007,0,92804,FUR-FU-10004973,Flat Face Poster Frame,West,Corporate,WEST,2020-03-03,First Class,California,Furnishings,76.49,0.0,55.39,Yes,7,131.88,131.88
5746,2022-10-19,Furniture,Fairfield,United States,DH-13075,Dave Hallsten,US-2017-147886,1,94533,FUR-FU-10003829,Stackable Trays,West,Corporate,WEST,2022-03-20,First Class,California,Furnishings,14.661,0.0,6.899,Yes,7,21.56,21.56
7999,2023-08-10,Furniture,Seattle,United States,BS-11365,Bill Shonely,US-2014-148194,0,98105,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",West,Corporate,WEST,2021-01-29,First Class,Washington,Furnishings,8.282,0.0,3.898,Yes,7,12.18,12.18
9538,2023-12-24,Furniture,San Francisco,United States,AS-10045,Aaron Smayling,CA-2016-148747,0,94110,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",West,Corporate,WEST,2020-06-06,First Class,California,Bookcases,393.372,0.15,84.294,Yes,2,477.666,477.666
8710,2023-10-17,Furniture,Los Angeles,United States,JD-16150,Justin Deggeller,CA-2014-119144,0,90008,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",West,Corporate,WEST,2020-11-06,First Class,California,Bookcases,280.777,0.15,25.198,Yes,3,305.974,305.974
4024,2022-01-15,Furniture,San Francisco,United States,JO-15145,Jack O'Briant,CA-2017-130764,1,94110,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",West,Corporate,WEST,2022-11-29,First Class,California,Bookcases,550.116,0.15,6.549,Yes,5,556.665,556.665
3846,2021-12-28,Furniture,Los Angeles,United States,TS-21370,Todd Sumrall,CA-2014-101931,1,90049,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,Corporate,WEST,2022-12-11,First Class,California,Bookcases,653.292,0.15,-36.294,No,6,616.998,616.998
2354,2021-05-10,Furniture,San Francisco,United States,SC-20260,Scott Cohen,CA-2015-111514,0,94122,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",West,Corporate,WEST,2023-06-28,First Class,California,Bookcases,1351.876,0.15,200.955,Yes,7,1552.831,512.819
4218,2022-03-03,Furniture,San Francisco,United States,NC-18535,Nick Crebassa,CA-2017-149881,1,94110,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",West,Corporate,WEST,2022-10-29,First Class,California,Bookcases,397.488,0.15,85.176,Yes,8,482.664,482.664
7970,2023-08-06,Furniture,Denver,United States,CC-12610,Corey Catlett,CA-2016-157707,0,80219,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",West,Corporate,WEST,2021-02-08,First Class,Colorado,Chairs,107.196,0.2,13.588,Yes,1,120.784,120.784
7619,2023-06-22,Furniture,Los Angeles,United States,JM-15655,Jim Mitchum,CA-2017-151225,0,90032,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,West,Corporate,WEST,2021-05-20,First Class,California,Tables,180.097,0.2,9.479,Yes,1,189.576,189.576
7941,2023-08-01,Furniture,San Diego,United States,DS-13180,David Smith,CA-2016-146325,0,92037,FUR-CH-10001146,"Global Task Chair, Black",West,Corporate,WEST,2021-02-28,First Class,California,Chairs,90.584,0.2,-9.16,No,2,81.424,81.424
1904,2021-01-15,Furniture,Springfield,United States,DK-12835,Damala Kotsonis,CA-2017-167094,0,97477,FUR-CH-10000155,Global Comet Stacking Armless Chair,West,Corporate,WEST,2023-08-27,First Class,Oregon,Chairs,430.632,0.2,47.848,Yes,2,478.48,478.48
4259,2022-03-16,Furniture,Seattle,United States,MM-18280,Muhammed MacIntyre,CA-2016-124793,1,98103,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",West,Corporate,WEST,2022-10-24,First Class,Washington,Chairs,218.922,0.2,-22.138,No,2,196.784,196.784
6134,2022-12-06,Furniture,Los Angeles,United States,AO-10810,Anthony O'Donnell,CA-2016-148096,1,90045,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",West,Corporate,WEST,2022-01-02,First Class,California,Tables,149.184,0.2,12.096,Yes,2,161.28,161.28
9908,2024-01-15,Furniture,Anaheim,United States,KD-16615,Ken Dana,US-2015-129007,0,92804,FUR-CH-10000155,Global Comet Stacking Armless Chair,West,Corporate,WEST,2020-03-03,First Class,California,Chairs,645.948,0.2,71.772,Yes,3,717.72,717.72
9913,2024-01-16,Furniture,Santa Barbara,United States,KN-16390,Katherine Nockton,CA-2015-132388,0,93101,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",West,Corporate,WEST,2020-02-29,First Class,California,Chairs,416.456,0.2,-54.32,No,3,362.136,362.136
2122,2021-03-23,Furniture,Sunnyvale,United States,JB-15400,Jennifer Braxton,CA-2017-158246,0,94086,FUR-CH-10003061,"Global Leather Task Chair, Black",West,Corporate,WEST,2023-07-27,First Class,California,Chairs,218.676,0.2,-2.7,No,3,215.976,215.976
3711,2021-12-16,Furniture,Los Angeles,United States,RS-19765,Roland Schwarz,CA-2017-113670,1,90045,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,West,Corporate,WEST,2022-12-23,First Class,California,Tables,503.862,0.2,6.378,Yes,3,510.24,510.24
1368,2020-11-18,Furniture,Tucson,United States,AB-10600,Ann Blume,US-2017-155425,0,85705,FUR-CH-10003312,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,West,Corporate,WEST,2023-10-17,First Class,Arizona,Chairs,1045.246,0.2,-146.11,No,4,899.136,899.136
2857,2021-08-29,Furniture,San Diego,United States,DJ-13510,Don Jones,CA-2016-128594,0,92037,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,West,Corporate,WEST,2023-04-22,First Class,California,Chairs,1502.94,0.2,100.196,Yes,4,1603.136,1603.136
7649,2023-06-26,Furniture,San Francisco,United States,FC-14335,Fred Chung,CA-2016-138968,0,94110,FUR-CH-10000309,Global Comet Stacking Arm Chair,West,Corporate,WEST,2021-05-14,First Class,California,Chairs,1267.53,0.2,84.502,Yes,4,1352.032,1352.032
8550,2023-10-08,Furniture,Aurora,United States,GB-14530,George Bell,CA-2015-126186,0,80013,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,West,Corporate,WEST,2020-11-30,First Class,Colorado,Furnishings,20.636,0.2,4.004,Yes,4,24.64,24.64
1098,2020-10-06,Furniture,Los Angeles,United States,NS-18640,Noel Staavos,CA-2014-159338,0,90049,FUR-TA-10004147,Hon 4060 Series Tables,West,Corporate,WEST,2023-11-08,First Class,California,Tables,436.644,0.2,11.196,Yes,5,447.84,447.84
6150,2022-12-07,Furniture,Long Beach,United States,JG-15310,Jason Gross,CA-2017-101322,1,90805,FUR-CH-10003968,Novimex Turbo Task Chair,West,Corporate,WEST,2022-01-01,First Class,California,Chairs,374.774,0.2,-34.07,No,6,340.704,340.704
7968,2023-08-06,Furniture,Denver,United States,CC-12610,Corey Catlett,CA-2016-157707,0,80219,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",West,Corporate,WEST,2021-02-08,First Class,Colorado,Bookcases,281.734,0.7,-190.852,No,3,90.882,512.819
5012,2022-07-20,Furniture,Phoenix,United States,TS-21370,Todd Sumrall,US-2017-139647,1,85023,FUR-BO-10004467,Bestar Classic Bookcase,West,Corporate,WEST,2022-07-19,First Class,Arizona,Bookcases,566.943,0.7,-356.964,No,7,209.979,512.819
